FID,ID,POINT_X,POINT_Y,AREA_SQM,POD
7009,50064.0,119.14151001,11.3594508199,78553,0
7010,50065.0,119.14151001,11.3619508771,78583,0
7011,50066.0,119.14151001,11.3644509343,78554,0
7012,50067.0,119.14151001,11.366950991500001,78585,0
7013,50068.0,119.14151001,11.369451048800002,78555,0
7014,50069.0,119.14151001,11.371951106,78586,0
7015,50070.0,119.14151001,11.3744511632,78557,0
7016,50071.0,119.14151001,11.376950743599998,78558,0
7017,50072.0,119.14151001,11.379450800799999,78588,0
7018,50073.0,119.14151001,11.381950858,78559,0
7019,50074.0,119.14151001,11.3844509153,78590,0
7020,50075.0,119.14151001,11.3869509725,78560,0
7021,50076.0,119.14151001,11.3894510297,78591,0
7022,50077.0,119.14151001,11.3919510869,78562,0
7023,50078.0,119.14151001,11.394450667300001,78562,0
7024,50079.0,119.14151001,11.3969507245,78593,0
7025,50080.0,119.14151001,11.3994507817,78564,0
7026,50081.0,119.14151001,11.401950839000001,78595,0
7027,50082.0,119.14151001,11.404450896199998,78565,0
7028,50083.0,119.14151001,11.406950953399999,78596,0
7029,50084.0,119.14151001,11.4094510106,78567,0
7030,50085.0,119.14151001,11.411950590999998,78567,0
7031,50086.0,119.14151001,11.414450648199999,78598,0
7032,50087.0,119.14151001,11.4169507055,78569,0
7033,50088.0,119.14151001,11.4194507627,78599,0
7034,50089.0,119.14151001,11.4219508199,78570,0
7035,50090.0,119.14151001,11.4244508771,78601,0
7036,50091.0,119.14151001,11.4269509343,78572,0
7037,50092.0,119.14151001,11.429450991600001,78602,0
7038,50093.0,119.14151001,11.431951048800002,78573,0
7039,50094.0,119.14151001,11.4344506292,78574,0
7040,50095.0,119.14151001,11.436950686400001,78604,0
7041,50096.0,119.14151001,11.439450743599998,78575,0
7042,50097.0,119.14151001,11.441950800799999,78606,0
7043,50098.0,119.14151001,11.4444508581,78576,0
7044,50099.0,119.14151001,11.4469509153,78607,0
7045,50100.0,119.14151001,11.4494509725,78578,0
7046,50101.0,119.14151001,11.4519510297,78609,0
7047,50102.0,119.14151001,11.4544510869,78579,0
7048,50103.0,119.14151001,11.456950667300001,78580,0
7049,50104.0,119.14151001,11.4594507245,78611,0
7050,50105.0,119.14151001,11.4619507818,78581,0
7051,50106.0,119.14151001,11.464450839000001,78612,0
7052,50107.0,119.14151001,11.466950896199998,78583,0
7053,50108.0,119.14151001,11.469450953399999,78614,0
7054,50109.0,119.14151001,11.4719510106,78584,0
7055,50110.0,119.14151001,11.474450590999998,78585,0
7056,50111.0,119.14151001,11.476950648299999,78616,0
7057,50112.0,119.14151001,11.4794507055,78586,0
7058,50113.0,119.14151001,11.4819507627,78617,0
7059,50114.0,119.14151001,11.4844508199,78588,0
7060,50115.0,119.14151001,11.4869508771,78618,0
7061,50116.0,119.14151001,11.4894509344,78589,0
7062,50117.0,119.14151001,11.491950514700001,78590,0
7063,50118.0,119.14151001,11.494450572,78621,0
7064,50119.0,119.14151001,11.4969506292,78591,0
7065,50120.0,119.14151001,11.499450686400001,78622,0
7066,50121.0,119.14151001,11.501950743599998,78593,0
7067,50122.0,119.14151001,11.504450800799999,78623,0
7068,50123.0,119.14151001,11.5069508581,78594,0
7069,50124.0,119.14151001,11.5094509153,78625,0
7070,50125.0,119.14151001,11.5119509725,78596,0
7071,50126.0,119.14151001,11.5144505529,78596,0
7072,50127.0,119.14151001,11.5169506101,78627,0
7073,50128.0,119.14151001,11.519450667300001,78598,0
7074,50129.0,119.14151001,11.5219507246,78628,0
7075,50130.0,119.14151001,11.5244507818,78599,0
7076,50131.0,119.14151001,11.526950839000001,78630,0
7077,50132.0,119.14151001,11.529450896199998,78600,0
7078,50133.0,119.14151001,11.531950953399999,78631,0
7079,50134.0,119.14151001,11.5344510107,78602,0
7080,50135.0,119.14151001,11.536950590999998,78603,0
7081,50136.0,119.14151001,11.539450648299999,78633,0
7082,50137.0,119.14151001,11.5419507055,78604,0
7083,50138.0,119.14151001,11.5444507627,78635,0
7084,50139.0,119.14151001,11.5469508199,78605,0
7085,50140.0,119.14151001,11.5494508772,78636,0
7086,50141.0,119.14151001,11.5519509344,78607,0
7087,50142.0,119.14151001,11.554450514800001,78608,0
7088,50143.0,119.14151001,11.556950572,78638,0
7089,50144.0,119.14151001,11.5594506292,78609,0
7090,50145.0,119.14151001,11.561950686400001,78640,0
7091,50146.0,119.14151001,11.564450743599998,78610,0
7092,50147.0,119.14151001,11.566950800899999,78641,0
7093,50148.0,119.14151001,11.5694508581,78612,0
7094,50149.0,119.14151001,11.571950438499998,78613,0
7095,50150.0,119.14151001,11.574450495699999,78643,0
7096,50151.0,119.14151001,11.5769505529,78614,0
7097,50152.0,119.14151001,11.5794506101,78645,0
7098,50153.0,119.14151001,11.581950667300001,78615,0
7099,50154.0,119.14151001,11.5844507246,78646,0
7100,50155.0,119.14151001,11.5869507818,78617,0
7101,50156.0,119.14151001,11.589450839000001,78648,0
7102,50157.0,119.14151001,11.591950896199998,78618,0
7103,50158.0,119.14151001,11.5944504766,78619,0
7104,50159.0,119.14151001,11.596950533800001,78650,0
7105,50160.0,119.14151001,11.599450591099998,78620,0
7106,50161.0,119.14151001,11.601950648299999,78651,0
7107,50162.0,119.14151001,11.6044507055,78622,0
7108,50163.0,119.14151001,11.6069507627,78653,0
7109,50164.0,119.14151001,11.6094508199,78623,0
7110,50165.0,119.14151001,11.6119508772,78654,0
7111,50166.0,119.14151001,11.6144509344,78625,0
7112,50478.0,119.14401245100001,10.981949332100001,78449,0
7113,50479.0,119.14401245100001,10.9844493893,78480,0
7114,50480.0,119.14401245100001,10.9869494465,78451,0
7115,50481.0,119.14401245100001,10.9894495037,78481,0
7116,50482.0,119.14401245100001,10.991949560899998,78452,0
7117,50483.0,119.14401245100001,10.994449618199999,78483,0
7118,50484.0,119.14401245100001,10.9969496754,78453,0
7119,50485.0,119.14401245100001,10.9994497326,78484,0
7120,50486.0,119.14401245100001,11.0019497898,78455,0
7121,50487.0,119.14401245100001,11.0044493702,78455,0
7122,50488.0,119.14401245100001,11.0069494274,78486,0
7123,50489.0,119.14401245100001,11.009449484700001,78457,0
7124,50490.0,119.14401245100001,11.0119495419,78487,0
7125,50491.0,119.14401245100001,11.0144495991,78458,0
7126,50492.0,119.14401245100001,11.016949656300001,78489,0
7127,50493.0,119.14401245100001,11.019449713499998,78459,0
7128,50494.0,119.14401245100001,11.0219492939,78460,0
7129,50495.0,119.14401245100001,11.0244493511,78491,0
7130,50496.0,119.14401245100001,11.026949408399998,78461,0
7131,50497.0,119.14401245100001,11.029449465599999,78492,0
7132,50498.0,119.14401245100001,11.0319495228,78463,0
7133,50499.0,119.14401245100001,11.03444958,78493,0
7134,50500.0,119.14401245100001,11.036949637200001,78464,0
7135,50501.0,119.14401245100001,11.0394492176,78465,0
7136,50502.0,119.14401245100001,11.0419492749,78495,0
7137,50503.0,119.14401245100001,11.044449332100001,78466,0
7138,50504.0,119.14401245100001,11.0469493893,78497,0
7139,50505.0,119.14401245100001,11.0494494465,78467,0
7140,50506.0,119.14401245100001,11.0519495037,78498,0
7141,50507.0,119.14401245100001,11.054449560999998,78469,0
7142,50508.0,119.14401245100001,11.056949618199999,78499,0
7143,50509.0,119.14401245100001,11.0594496754,78470,0
7144,50510.0,119.14401245100001,11.0619492558,78471,0
7145,50511.0,119.14401245100001,11.064449312999999,78501,0
7146,50512.0,119.14401245100001,11.0669493702,78472,0
7147,50513.0,119.14401245100001,11.0694494274,78503,0
7148,50514.0,119.14401245100001,11.071949484700001,78474,0
7149,50515.0,119.14401245100001,11.0744495419,78504,0
7150,50516.0,119.14401245100001,11.0769495991,78475,0
7151,50517.0,119.14401245100001,11.079449656300001,78506,0
7152,50518.0,119.14401245100001,11.081949713599998,78476,0
7153,50519.0,119.14401245100001,11.0844492939,78477,0
7154,50520.0,119.14401245100001,11.0869493512,78508,0
7155,50521.0,119.14401245100001,11.089449408399998,78478,0
7156,50522.0,119.14401245100001,11.091949465599999,78509,0
7157,50523.0,119.14401245100001,11.0944495228,78480,0
7158,50524.0,119.14401245100001,11.09694958,78510,0
7159,50525.0,119.14401245100001,11.0994496373,78481,0
7160,50526.0,119.14401245100001,11.1019492176,78482,0
7161,50527.0,119.14401245100001,11.1044492749,78512,0
7162,50528.0,119.14401245100001,11.106949332100001,78483,0
7163,50529.0,119.14401245100001,11.1094493893,78514,0
7164,50530.0,119.14401245100001,11.1119494465,78484,0
7165,50531.0,119.14401245100001,11.114449503800001,78515,0
7166,50532.0,119.14401245100001,11.116949560999998,78486,0
7167,50533.0,119.14401245100001,11.1194491414,78486,0
7168,50534.0,119.14401245100001,11.1219491986,78517,0
7169,50535.0,119.14401245100001,11.1244492558,78488,0
7170,50536.0,119.14401245100001,11.126949312999999,78518,0
7171,50537.0,119.14401245100001,11.1294493702,78489,0
7172,50538.0,119.14401245100001,11.1319494275,78520,0
7173,50539.0,119.14401245100001,11.134449484700001,78491,0
7174,50540.0,119.14401245100001,11.1369495419,78521,0
7175,50541.0,119.14401245100001,11.1394495991,78492,0
7176,50542.0,119.14401245100001,11.141949179500001,78493,0
7177,50543.0,119.14401245100001,11.144449236700002,78523,0
7178,50544.0,119.14401245100001,11.1469492939,78494,0
7179,50545.0,119.14401245100001,11.1494493512,78525,0
7180,50546.0,119.14401245100001,11.151949408399998,78495,0
7181,50547.0,119.14401245100001,11.154449465599999,78526,0
7182,50548.0,119.14401245100001,11.1569495228,78497,0
7183,50549.0,119.14401245100001,11.1594495801,78527,0
7184,50550.0,119.14401245100001,11.1619496373,78498,0
7185,50551.0,119.14401245100001,11.1644492177,78499,0
7186,50552.0,119.14401245100001,11.1669492749,78529,0
7187,50553.0,119.14401245100001,11.169449332100001,78500,0
7188,50554.0,119.14401245100001,11.1719493893,78531,0
7189,50555.0,119.14401245100001,11.1744494465,78502,0
7190,50556.0,119.14401245100001,11.176949503800001,78532,0
7191,50557.0,119.14401245100001,11.179449560999998,78503,0
7192,50558.0,119.14401245100001,11.1819491414,78504,0
7193,50559.0,119.14401245100001,11.1844491986,78534,0
7194,50560.0,119.14401245100001,11.1869492558,78505,0
7195,50561.0,119.14401245100001,11.189449312999999,78536,0
7196,50562.0,119.14401245100001,11.1919493703,78506,0
7197,50563.0,119.14401245100001,11.1944494275,78537,0
7198,50564.0,119.14401245100001,11.196949484700001,78508,0
7199,50565.0,119.14401245100001,11.1994490651,78508,0
7200,50566.0,119.14401245100001,11.2019491223,78539,0
7201,50567.0,119.14401245100001,11.204449179500001,78510,0
7202,50568.0,119.14401245100001,11.206950190399999,78600,0
7203,50569.0,119.14401245100001,11.2094512013,78511,0
7204,50570.0,119.14401245100001,11.2119512585,78542,0
7205,50571.0,119.14401245100001,11.2144513158,78513,0
7206,50572.0,119.14401245100001,11.216950896099998,78513,0
7207,50573.0,119.14401245100001,11.219450953399999,78544,0
7208,50574.0,119.14401245100001,11.2219510106,78515,0
7209,50575.0,119.14401245100001,11.2244510678,78545,0
7210,50576.0,119.14401245100001,11.226951125,78516,0
7211,50577.0,119.14401245100001,11.2294511822,78547,0
7212,50578.0,119.14401245100001,11.2319512395,78517,0
7213,50579.0,119.14401245100001,11.2344508199,78518,0
7214,50580.0,119.14401245100001,11.2369508771,78549,0
7215,50581.0,119.14401245100001,11.2394509343,78519,0
7216,50582.0,119.14401245100001,11.241950991500001,78550,0
7217,50583.0,119.14401245100001,11.244451048699998,78521,0
7218,50584.0,119.14401245100001,11.246951106,78551,0
7219,50585.0,119.14401245100001,11.2494511632,78522,0
7220,50586.0,119.14401245100001,11.251950743599998,78523,0
7221,50587.0,119.14401245100001,11.254450800799999,78553,0
7222,50588.0,119.14401245100001,11.256950858,78524,0
7223,50589.0,119.14401245100001,11.2594509152,78555,0
7224,50590.0,119.14401245100001,11.2619509724,78526,0
7225,50591.0,119.14401245100001,11.2644510297,78556,0
7226,50592.0,119.14401245100001,11.2669510869,78527,0
7227,50593.0,119.14401245100001,11.269451144100001,78558,0
7228,50594.0,119.14401245100001,11.2719512013,78528,0
7229,50595.0,119.14401245100001,11.2744507817,78529,0
7230,50596.0,119.14401245100001,11.276950838900001,78560,0
7231,50597.0,119.14401245100001,11.279450896199998,78530,0
7232,50598.0,119.14401245100001,11.281950953399999,78561,0
7233,50599.0,119.14401245100001,11.2844510106,78532,0
7234,50600.0,119.14401245100001,11.2869510678,78562,0
7235,50601.0,119.14401245100001,11.289451125,78533,0
7236,50602.0,119.14401245100001,11.2919511823,78564,0
7237,50603.0,119.14401245100001,11.2944512395,78535,0
7238,50604.0,119.14401245100001,11.2969508199,78535,0
7239,50605.0,119.14401245100001,11.2994508771,78566,0
7240,50606.0,119.14401245100001,11.3019509343,78537,0
7241,50607.0,119.14401245100001,11.304450991500001,78567,0
7242,50608.0,119.14401245100001,11.306951048800002,78538,0
7243,50609.0,119.14401245100001,11.309451106,78569,0
7244,50610.0,119.14401245100001,11.3119511632,78539,0
7245,50611.0,119.14401245100001,11.314450743599998,78540,0
7246,50612.0,119.14401245100001,11.316950800799999,78571,0
7247,50613.0,119.14401245100001,11.319450858,78542,0
7248,50614.0,119.14401245100001,11.3219509152,78572,0
7249,50615.0,119.14401245100001,11.3244509725,78543,0
7250,50616.0,119.14401245100001,11.3269510297,78574,0
7251,50617.0,119.14401245100001,11.3294510869,78544,0
7252,50618.0,119.14401245100001,11.331950667300001,78545,0
7253,50619.0,119.14401245100001,11.3344507245,78576,0
7254,50620.0,119.14401245100001,11.3369507817,78546,0
7255,50621.0,119.14401245100001,11.339450839000001,78577,0
7256,50622.0,119.14401245100001,11.341950896199998,78548,0
7257,50623.0,119.14401245100001,11.344450953399999,78578,0
7258,50624.0,119.14401245100001,11.3469510106,78549,0
7259,50625.0,119.14401245100001,11.3494510678,78580,0
7260,50626.0,119.14401245100001,11.3519511251,78551,0
7261,50627.0,119.14401245100001,11.3544507054,78551,0
7262,50628.0,119.14401245100001,11.3569507627,78582,0
7263,50629.0,119.14401245100001,11.3594508199,78553,0
7264,50630.0,119.14401245100001,11.3619508771,78583,0
7265,50631.0,119.14401245100001,11.3644509343,78554,0
7266,50632.0,119.14401245100001,11.366950991500001,78585,0
7267,50633.0,119.14401245100001,11.369451048800002,78555,0
7268,50634.0,119.14401245100001,11.371951106,78586,0
7269,50635.0,119.14401245100001,11.3744511632,78557,0
7270,50636.0,119.14401245100001,11.376950743599998,78558,0
7271,50637.0,119.14401245100001,11.379450800799999,78588,0
7272,50638.0,119.14401245100001,11.381950858,78559,0
7273,50639.0,119.14401245100001,11.3844509153,78590,0
7274,50640.0,119.14401245100001,11.3869509725,78560,0
7275,50641.0,119.14401245100001,11.3894510297,78591,0
7276,50642.0,119.14401245100001,11.3919510869,78562,0
7277,50643.0,119.14401245100001,11.394450667300001,78562,0
7278,50644.0,119.14401245100001,11.3969507245,78593,0
7279,50645.0,119.14401245100001,11.3994507817,78564,0
7280,50646.0,119.14401245100001,11.401950839000001,78595,0
7281,50647.0,119.14401245100001,11.404450896199998,78565,0
7282,50648.0,119.14401245100001,11.406950953399999,78596,0
7283,50649.0,119.14401245100001,11.4094510106,78567,0
7284,50650.0,119.14401245100001,11.411950590999998,78567,0
7285,50651.0,119.14401245100001,11.414450648199999,78598,0
7286,50652.0,119.14401245100001,11.4169507055,78569,0
7287,50653.0,119.14401245100001,11.4194507627,78599,0
7288,50654.0,119.14401245100001,11.4219508199,78570,0
7289,50655.0,119.14401245100001,11.4244508771,78601,0
7290,50656.0,119.14401245100001,11.4269509343,78572,0
7291,50657.0,119.14401245100001,11.429450991600001,78602,0
7292,50658.0,119.14401245100001,11.431951048800002,78573,0
7293,50659.0,119.14401245100001,11.4344506292,78574,0
7294,50660.0,119.14401245100001,11.436950686400001,78604,0
7295,50661.0,119.14401245100001,11.439450743599998,78575,0
7296,50662.0,119.14401245100001,11.441950800799999,78606,0
7297,50663.0,119.14401245100001,11.4444508581,78576,0
7298,50664.0,119.14401245100001,11.4469509153,78607,0
7299,50665.0,119.14401245100001,11.4494509725,78578,0
7300,50666.0,119.14401245100001,11.4519510297,78609,0
7301,50667.0,119.14401245100001,11.4544510869,78579,0
7302,50668.0,119.14401245100001,11.456950667300001,78580,0
7303,50669.0,119.14401245100001,11.4594507245,78611,0
7304,50670.0,119.14401245100001,11.4619507818,78581,0
7305,50671.0,119.14401245100001,11.464450839000001,78612,0
7306,50672.0,119.14401245100001,11.466950896199998,78583,0
7307,50673.0,119.14401245100001,11.469450953399999,78614,0
7308,50674.0,119.14401245100001,11.4719510106,78584,0
7309,50675.0,119.14401245100001,11.474450590999998,78585,0
7310,50676.0,119.14401245100001,11.476950648299999,78616,0
7311,50677.0,119.14401245100001,11.4794507055,78586,0
7312,50678.0,119.14401245100001,11.4819507627,78617,0
7313,50679.0,119.14401245100001,11.4844508199,78588,0
7314,50680.0,119.14401245100001,11.4869508771,78618,0
7315,50681.0,119.14401245100001,11.4894509344,78589,0
7316,50682.0,119.14401245100001,11.491950514700001,78590,0
7317,50683.0,119.14401245100001,11.494450572,78621,0
7318,50684.0,119.14401245100001,11.4969506292,78591,0
7319,50685.0,119.14401245100001,11.499450686400001,78622,0
7320,50686.0,119.14401245100001,11.501950743599998,78593,0
7321,50687.0,119.14401245100001,11.504450800799999,78623,0
7322,50688.0,119.14401245100001,11.5069508581,78594,0
7323,50689.0,119.14401245100001,11.5094509153,78625,0
7324,50690.0,119.14401245100001,11.5119509725,78596,0
7325,50691.0,119.14401245100001,11.5144505529,78596,0
7326,50692.0,119.14401245100001,11.5169506101,78627,0
7327,50693.0,119.14401245100001,11.519450667300001,78598,0
7328,50694.0,119.14401245100001,11.5219507246,78628,0
7329,50695.0,119.14401245100001,11.5244507818,78599,0
7330,50696.0,119.14401245100001,11.526950839000001,78630,0
7331,50697.0,119.14401245100001,11.529450896199998,78600,0
7332,50698.0,119.14401245100001,11.531950953399999,78631,0
7333,50699.0,119.14401245100001,11.5344510107,78602,0
7334,50700.0,119.14401245100001,11.536950590999998,78603,0
7335,50701.0,119.14401245100001,11.539450648299999,78633,0
7336,50702.0,119.14401245100001,11.5419507055,78604,0
7337,50703.0,119.14401245100001,11.5444507627,78635,0
7338,50704.0,119.14401245100001,11.5469508199,78605,0
7339,50705.0,119.14401245100001,11.5494508772,78636,0
7340,50706.0,119.14401245100001,11.5519509344,78607,0
7341,50707.0,119.14401245100001,11.554450514800001,78608,0
7342,50708.0,119.14401245100001,11.556950572,78638,0
7343,50709.0,119.14401245100001,11.5594506292,78609,0
7344,50710.0,119.14401245100001,11.561950686400001,78640,0
7345,50711.0,119.14401245100001,11.564450743599998,78610,0
7346,50712.0,119.14401245100001,11.566950800899999,78641,0
7347,50713.0,119.14401245100001,11.5694508581,78612,0
7348,50714.0,119.14401245100001,11.571950438499998,78613,0
7349,50715.0,119.14401245100001,11.574450495699999,78643,0
7350,50716.0,119.14401245100001,11.5769505529,78614,0
7351,50717.0,119.14401245100001,11.5794506101,78645,0
7352,50718.0,119.14401245100001,11.581950667300001,78615,0
7353,50719.0,119.14401245100001,11.5844507246,78646,0
7354,50720.0,119.14401245100001,11.5869507818,78617,0
7355,50721.0,119.14401245100001,11.589450839000001,78648,0
7356,50722.0,119.14401245100001,11.591950896199998,78618,0
7357,50723.0,119.14401245100001,11.5944504766,78619,0
7358,50724.0,119.14401245100001,11.596950533800001,78650,0
7359,50725.0,119.14401245100001,11.599450591099998,78620,0
7360,50726.0,119.14401245100001,11.601950648299999,78651,0
7361,50727.0,119.14401245100001,11.6044507055,78622,0
7362,50728.0,119.14401245100001,11.6069507627,78653,0
7363,50729.0,119.14401245100001,11.6094508199,78623,0
7364,50730.0,119.14401245100001,11.6119508772,78654,0
7365,50731.0,119.14401245100001,11.6144509344,78625,0
7366,51043.0,119.14651489299999,10.981949332100001,78449,0
7367,51044.0,119.14651489299999,10.9844493893,78480,0
7368,51045.0,119.14651489299999,10.9869494465,78451,0
7369,51046.0,119.14651489299999,10.9894495037,78481,0
7370,51047.0,119.14651489299999,10.991949560899998,78452,0
7371,51048.0,119.14651489299999,10.994449618199999,78483,0
7372,51049.0,119.14651489299999,10.9969496754,78453,0
7373,51050.0,119.14651489299999,10.9994497326,78484,0
7374,51051.0,119.14651489299999,11.0019497898,78455,0
7375,51052.0,119.14651489299999,11.0044493702,78455,0
7376,51053.0,119.14651489299999,11.0069494274,78486,0
7377,51054.0,119.14651489299999,11.009449484700001,78457,0
7378,51055.0,119.14651489299999,11.0119495419,78487,0
7379,51056.0,119.14651489299999,11.0144495991,78458,0
7380,51057.0,119.14651489299999,11.016949656300001,78489,0
7381,51058.0,119.14651489299999,11.019449713499998,78459,0
7382,51059.0,119.14651489299999,11.0219492939,78460,0
7383,51060.0,119.14651489299999,11.0244493511,78491,0
7384,51061.0,119.14651489299999,11.026949408399998,78461,0
7385,51062.0,119.14651489299999,11.029449465599999,78492,0
7386,51063.0,119.14651489299999,11.0319495228,78463,0
7387,51064.0,119.14651489299999,11.03444958,78493,0
7388,51065.0,119.14651489299999,11.036949637200001,78464,0
7389,51066.0,119.14651489299999,11.0394492176,78465,0
7390,51067.0,119.14651489299999,11.0419492749,78495,0
7391,51068.0,119.14651489299999,11.044449332100001,78466,0
7392,51069.0,119.14651489299999,11.0469493893,78497,0
7393,51070.0,119.14651489299999,11.0494494465,78467,0
7394,51071.0,119.14651489299999,11.0519495037,78498,0
7395,51072.0,119.14651489299999,11.054449560999998,78469,0
7396,51073.0,119.14651489299999,11.056949618199999,78499,0
7397,51074.0,119.14651489299999,11.0594496754,78470,0
7398,51075.0,119.14651489299999,11.0619492558,78471,0
7399,51076.0,119.14651489299999,11.064449312999999,78501,0
7400,51077.0,119.14651489299999,11.0669493702,78472,0
7401,51078.0,119.14651489299999,11.0694494274,78503,0
7402,51079.0,119.14651489299999,11.071949484700001,78474,0
7403,51080.0,119.14651489299999,11.0744495419,78504,0
7404,51081.0,119.14651489299999,11.0769495991,78475,0
7405,51082.0,119.14651489299999,11.079449656300001,78506,0
7406,51083.0,119.14651489299999,11.081949713599998,78476,0
7407,51084.0,119.14651489299999,11.0844492939,78477,0
7408,51085.0,119.14651489299999,11.0869493512,78508,0
7409,51086.0,119.14651489299999,11.089449408399998,78478,0
7410,51087.0,119.14651489299999,11.091949465599999,78509,0
7411,51088.0,119.14651489299999,11.0944495228,78480,0
7412,51089.0,119.14651489299999,11.09694958,78510,0
7413,51090.0,119.14651489299999,11.0994496373,78481,0
7414,51091.0,119.14651489299999,11.1019492176,78482,0
7415,51092.0,119.14651489299999,11.1044492749,78512,0
7416,51093.0,119.14651489299999,11.106949332100001,78483,0
7417,51094.0,119.14651489299999,11.1094493893,78514,0
7418,51095.0,119.14651489299999,11.1119494465,78484,0
7419,51096.0,119.14651489299999,11.114449503800001,78515,0
7420,51097.0,119.14651489299999,11.116949560999998,78486,0
7421,51098.0,119.14651489299999,11.1194491414,78486,0
7422,51099.0,119.14651489299999,11.1219491986,78517,0
7423,51100.0,119.14651489299999,11.1244492558,78488,0
7424,51101.0,119.14651489299999,11.126949312999999,78518,0
7425,51102.0,119.14651489299999,11.1294493702,78489,0
7426,51103.0,119.14651489299999,11.1319494275,78520,0
7427,51104.0,119.14651489299999,11.134449484700001,78491,0
7428,51105.0,119.14651489299999,11.1369495419,78521,0
7429,51106.0,119.14651489299999,11.1394495991,78492,0
7430,51107.0,119.14651489299999,11.141949179500001,78493,0
7431,51108.0,119.14651489299999,11.144449236700002,78523,0
7432,51109.0,119.14651489299999,11.1469492939,78494,0
7433,51110.0,119.14651489299999,11.1494493512,78525,0
7434,51111.0,119.14651489299999,11.151949408399998,78495,0
7435,51112.0,119.14651489299999,11.154449465599999,78526,0
7436,51113.0,119.14651489299999,11.1569495228,78497,0
7437,51114.0,119.14651489299999,11.1594495801,78527,0
7438,51115.0,119.14651489299999,11.1619496373,78498,0
7439,51116.0,119.14651489299999,11.1644492177,78499,0
7440,51117.0,119.14651489299999,11.1669492749,78529,0
7441,51118.0,119.14651489299999,11.169449332100001,78500,0
7442,51119.0,119.14651489299999,11.1719493893,78531,0
7443,51120.0,119.14651489299999,11.1744494465,78502,0
7444,51121.0,119.14651489299999,11.176949503800001,78532,0
7445,51122.0,119.14651489299999,11.179449560999998,78503,0
7446,51123.0,119.14651489299999,11.1819491414,78504,0
7447,51124.0,119.14651489299999,11.1844491986,78534,0
7448,51125.0,119.14651489299999,11.1869492558,78505,0
7449,51126.0,119.14651489299999,11.189449312999999,78536,0
7450,51127.0,119.14651489299999,11.1919493703,78506,0
7451,51128.0,119.14651489299999,11.1944494275,78537,0
7452,51129.0,119.14651489299999,11.196949484700001,78508,0
7453,51130.0,119.14651489299999,11.1994490651,78508,0
7454,51131.0,119.14651489299999,11.2019491223,78539,0
7455,51132.0,119.14651489299999,11.204449179500001,78510,0
7456,51133.0,119.14651489299999,11.206950190399999,78600,0
7457,51134.0,119.14651489299999,11.2094512013,78511,0
7458,51135.0,119.14651489299999,11.2119512585,78542,0
7459,51136.0,119.14651489299999,11.2144513158,78513,0
7460,51137.0,119.14651489299999,11.216950896099998,78513,0
7461,51138.0,119.14651489299999,11.219450953399999,78544,0
7462,51139.0,119.14651489299999,11.2219510106,78515,0
7463,51140.0,119.14651489299999,11.2244510678,78545,0
7464,51141.0,119.14651489299999,11.226951125,78516,0
7465,51142.0,119.14651489299999,11.2294511822,78547,0
7466,51143.0,119.14651489299999,11.2319512395,78517,0
7467,51144.0,119.14651489299999,11.2344508199,78518,0
7468,51145.0,119.14651489299999,11.2369508771,78549,0
7469,51146.0,119.14651489299999,11.2394509343,78519,0
7470,51147.0,119.14651489299999,11.241950991500001,78550,0
7471,51148.0,119.14651489299999,11.244451048699998,78521,0
7472,51149.0,119.14651489299999,11.246951106,78551,0
7473,51150.0,119.14651489299999,11.2494511632,78522,0
7474,51151.0,119.14651489299999,11.251950743599998,78523,0
7475,51152.0,119.14651489299999,11.254450800799999,78553,0
7476,51153.0,119.14651489299999,11.256950858,78524,0
7477,51154.0,119.14651489299999,11.2594509152,78555,0
7478,51155.0,119.14651489299999,11.2619509724,78526,0
7479,51156.0,119.14651489299999,11.2644510297,78556,0
7480,51157.0,119.14651489299999,11.2669510869,78527,0
7481,51158.0,119.14651489299999,11.269451144100001,78558,0
7482,51159.0,119.14651489299999,11.2719512013,78528,0
7483,51160.0,119.14651489299999,11.2744507817,78529,0
7484,51161.0,119.14651489299999,11.276950838900001,78560,0
7485,51162.0,119.14651489299999,11.279450896199998,78530,0
7486,51163.0,119.14651489299999,11.281950953399999,78561,0
7487,51164.0,119.14651489299999,11.2844510106,78532,0
7488,51165.0,119.14651489299999,11.2869510678,78562,0
7489,51166.0,119.14651489299999,11.289451125,78533,0
7490,51167.0,119.14651489299999,11.2919511823,78564,0
7491,51168.0,119.14651489299999,11.2944512395,78535,0
7492,51169.0,119.14651489299999,11.2969508199,78535,0
7493,51170.0,119.14651489299999,11.2994508771,78566,0
7494,51171.0,119.14651489299999,11.3019509343,78537,0
7495,51172.0,119.14651489299999,11.304450991500001,78567,0
7496,51173.0,119.14651489299999,11.306951048800002,78538,0
7497,51174.0,119.14651489299999,11.309451106,78569,0
7498,51175.0,119.14651489299999,11.3119511632,78539,0
7499,51176.0,119.14651489299999,11.314450743599998,78540,0
7500,51177.0,119.14651489299999,11.316950800799999,78571,0
7501,51178.0,119.14651489299999,11.319450858,78542,0
7502,51179.0,119.14651489299999,11.3219509152,78572,0
7503,51180.0,119.14651489299999,11.3244509725,78543,0
7504,51181.0,119.14651489299999,11.3269510297,78574,0
7505,51182.0,119.14651489299999,11.3294510869,78544,0
7506,51183.0,119.14651489299999,11.331950667300001,78545,0
7507,51184.0,119.14651489299999,11.3344507245,78576,0
7508,51185.0,119.14651489299999,11.3369507817,78546,0
