ID,POINT_X,POINT_Y,AREA_SQM,NETLOCK1,NETLOCK100
59699,119.18405,11.43445,78574,0,0
59700,119.18405,11.43695,78604,0,0
59701,119.18405,11.43945,78575,0,0
59702,119.18405,11.44195,78606,0,0
59703,119.18405,11.44445,78576,0,0
59704,119.18405,11.44695,78607,0,0
59705,119.18405,11.44945,78578,0,0
59706,119.18405,11.45195,78609,0,0
59707,119.18405,11.45445,78579,0,0
59708,119.18405,11.45695,78580,0,0
59709,119.18405,11.45945,78611,0,0
59710,119.18405,11.46195,78581,0,0
59711,119.18405,11.46445,78612,0,0
59712,119.18405,11.46695,78583,0,0
59713,119.18405,11.46945,78614,0,0
59714,119.18405,11.47195,78584,0,0
59715,119.18405,11.47445,78585,0,0
59716,119.18405,11.47695,78616,0,0
59717,119.18405,11.47945,78586,0,0
59718,119.18405,11.48195,78617,0,0
59719,119.18405,11.48445,78588,0,0
59720,119.18405,11.48695,78618,0,0
59721,119.18405,11.48945,78589,0,0
59722,119.18405,11.49195,78590,0,0
59723,119.18405,11.49445,78621,0,0
59724,119.18405,11.49695,78591,0,0
59725,119.18405,11.49945,78622,0,0
59726,119.18405,11.50195,78593,0,0
59727,119.18405,11.50445,78623,0,0
59728,119.18405,11.50695,78594,0,0
59729,119.18405,11.50945,78625,0,0
59730,119.18405,11.51195,78596,0,0
59731,119.18405,11.51445,78596,0,0
59732,119.18405,11.51695,78627,0,0
59733,119.18405,11.51945,78598,0,0
59734,119.18405,11.52195,78628,0,0
59735,119.18405,11.52445,78599,0,0
59736,119.18405,11.52695,78630,0,0
59737,119.18405,11.52945,78600,0,0
59738,119.18405,11.53195,78631,0,0
59739,119.18405,11.53445,78602,0,0
59740,119.18405,11.53695,78603,0,0
59741,119.18405,11.53945,78633,0,0
59742,119.18405,11.54195,78604,0,0
59743,119.18405,11.54445,78635,0,0
59744,119.18405,11.54695,78605,0,0
59745,119.18405,11.54945,78636,0,0
59746,119.18405,11.55195,78607,0,0
59747,119.18405,11.55445,78608,0,0
59748,119.18405,11.55695,78638,0,0
59749,119.18405,11.55945,78609,0,0
59750,119.18405,11.56195,78640,0,0
59751,119.18405,11.56445,78610,0,0
59752,119.18405,11.56695,78641,0,0
59753,119.18405,11.56945,78612,0,0
59754,119.18405,11.57195,78613,0,0
59755,119.18405,11.57445,78643,0,0
59756,119.18405,11.57695,78614,0,0
59757,119.18405,11.57945,78645,0,0
59758,119.18405,11.58195,78615,0,0
59759,119.18405,11.58445,78646,0,0
59760,119.18405,11.58695,78617,0,0
59761,119.18405,11.58945,78648,0,0
59762,119.18405,11.59195,78618,0,0
59763,119.18405,11.59445,78619,0,0
59764,119.18405,11.59695,78650,0,0
59765,119.18405,11.59945,78620,0,0
59766,119.18405,11.60195,78651,0,0
59767,119.18405,11.60445,78622,0,0
59768,119.18405,11.60695,78653,0,0
59769,119.18405,11.60945,78623,0,0
59770,119.18405,11.61195,78654,0,0
59771,119.18405,11.61445,78625,0,0
60083,119.18655,10.98195,78449,0,0
60084,119.18655,10.98445,78480,0,0
60085,119.18655,10.98695,78451,0,0
60086,119.18655,10.98945,78481,0,0
60087,119.18655,10.99195,78452,0,0
60088,119.18655,10.99445,78483,0,0
60089,119.18655,10.99695,78453,0,0
60090,119.18655,10.99945,78484,0,0
60091,119.18655,11.00195,78455,0,0
60092,119.18655,11.00445,78455,0,0
60093,119.18655,11.00695,78486,0,0
60094,119.18655,11.00945,78457,0,0
60095,119.18655,11.01195,78487,0,0
60096,119.18655,11.01445,78458,0,0
60097,119.18655,11.01695,78489,0,0
60098,119.18655,11.01945,78459,0,0
60099,119.18655,11.02195,78460,0,0
60100,119.18655,11.02445,78491,0,0
60101,119.18655,11.02695,78461,0,0
60102,119.18655,11.02945,78492,0,0
60103,119.18655,11.03195,78463,0,0
60104,119.18655,11.03445,78493,0,0
60105,119.18655,11.03695,78464,0,0
60106,119.18655,11.03945,78465,0,0
60107,119.18655,11.04195,78495,0,0
60108,119.18655,11.04445,78466,0,0
60109,119.18655,11.04695,78497,0,0
60110,119.18655,11.04945,78467,0,0
60111,119.18655,11.05195,78498,0,0
60112,119.18655,11.05445,78469,0,0
60113,119.18655,11.05695,78499,0,0
60114,119.18655,11.05945,78470,0,0
60115,119.18655,11.06195,78471,0,0
60116,119.18655,11.06445,78501,0,0
60117,119.18655,11.06695,78472,0,0
60118,119.18655,11.06945,78503,0,0
60119,119.18655,11.07195,78474,0,0
60120,119.18655,11.07445,78504,0,0
60121,119.18655,11.07695,78475,0,0
60122,119.18655,11.07945,78506,0,0
60123,119.18655,11.08195,78476,0,0
60124,119.18655,11.08445,78477,0,0
60125,119.18655,11.08695,78508,0,0
60126,119.18655,11.08945,78478,0,0
60127,119.18655,11.09195,78509,0,0
60128,119.18655,11.09445,78480,0,0
60129,119.18655,11.09695,78510,0,0
60130,119.18655,11.09945,78481,0,0
60131,119.18655,11.10195,78482,0,0
60132,119.18655,11.10445,78512,0,0
60133,119.18655,11.10695,78483,0,0
60134,119.18655,11.10945,78514,0,0
60135,119.18655,11.11195,78484,0,0
60136,119.18655,11.11445,78515,0,0
60137,119.18655,11.11695,78486,0,0
60138,119.18655,11.11945,78486,0,0
60139,119.18655,11.12195,78517,0,0
60140,119.18655,11.12445,78488,0,0
60141,119.18655,11.12695,78518,0,0
60142,119.18655,11.12945,78489,0,0
60143,119.18655,11.13195,78520,0,0
60144,119.18655,11.13445,78491,0,0
60145,119.18655,11.13695,78521,0,0
60146,119.18655,11.13945,78492,0,0
60147,119.18655,11.14195,78493,0,0
60148,119.18655,11.14445,78523,0,0
60149,119.18655,11.14695,78494,0,0
60150,119.18655,11.14945,78525,0,0
60151,119.18655,11.15195,78495,0,0
60152,119.18655,11.15445,78526,0,0
60153,119.18655,11.15695,78497,0,0
60154,119.18655,11.15945,78527,0,0
60155,119.18655,11.16195,78498,0,0
60156,119.18655,11.16445,78499,0,0
60157,119.18655,11.16695,78529,0,0
60158,119.18655,11.16945,78500,0,0
60159,119.18655,11.17195,78531,0,0
60160,119.18655,11.17445,78502,0,0
60161,119.18655,11.17695,78532,0,0
60162,119.18655,11.17945,78503,0,0
60163,119.18655,11.18195,78504,0,0
60164,119.18655,11.18445,78534,0,0
60165,119.18655,11.18695,78505,0,0
60166,119.18655,11.18945,78536,0,0
60167,119.18655,11.19195,78506,0,0
60168,119.18655,11.19445,78537,0,0
60169,119.18655,11.19695,78508,0,0
60170,119.18655,11.19945,78508,0,0
60171,119.18655,11.20195,78539,0,0
60172,119.18655,11.20445,78510,0,0
60173,119.18655,11.20695,78600,0,0
60174,119.18655,11.20945,78511,0,0
60175,119.18655,11.21195,78542,0,0
60176,119.18655,11.21445,78513,0,0
60177,119.18655,11.21695,78513,0,0
60178,119.18655,11.21945,78544,0,0
60179,119.18655,11.22195,78515,0,0
60180,119.18655,11.22445,78545,0,0
60181,119.18655,11.22695,78516,0,0
60182,119.18655,11.22945,78547,0,0
60183,119.18655,11.23195,78517,0,0
60184,119.18655,11.23445,78518,0,0
60185,119.18655,11.23695,78549,0,0
60186,119.18655,11.23945,78519,0,0
60187,119.18655,11.24195,78550,0,0
60188,119.18655,11.24445,78521,0,0
60189,119.18655,11.24695,78551,0,0
60190,119.18655,11.24945,78522,0,0
60191,119.18655,11.25195,78523,0,0
60192,119.18655,11.25445,78553,0,0
60193,119.18655,11.25695,78524,0,0
60194,119.18655,11.25945,78555,0,0
60195,119.18655,11.26195,78526,0,0
60196,119.18655,11.26445,78556,0,0
60197,119.18655,11.26695,78527,0,0
60198,119.18655,11.26945,78558,0,0
60199,119.18655,11.27195,78528,0,0
60200,119.18655,11.27445,78529,0,0
60201,119.18655,11.27695,78560,0,0
60202,119.18655,11.27945,78530,0,0
60203,119.18655,11.28195,78561,0,0
60204,119.18655,11.28445,78532,0,0
60205,119.18655,11.28695,78562,0,0
60206,119.18655,11.28945,78533,0,0
60207,119.18655,11.29195,78564,0,0
60208,119.18655,11.29445,78535,0,0
60209,119.18655,11.29695,78535,0,0
60210,119.18655,11.29945,78566,0,0
60211,119.18655,11.30195,78537,0,0
60212,119.18655,11.30445,78567,0,0
60213,119.18655,11.30695,78538,0,0
60214,119.18655,11.30945,78569,0,0
60215,119.18655,11.31195,78539,0,0
60216,119.18655,11.31445,78540,0,0
60217,119.18655,11.31695,78571,0,0
60218,119.18655,11.31945,78542,0,0
60219,119.18655,11.32195,78572,0,0
60220,119.18655,11.32445,78543,0,0
60221,119.18655,11.32695,78574,0,0
60222,119.18655,11.32945,78544,0,0
60223,119.18655,11.33195,78545,0,0
60224,119.18655,11.33445,78576,0,0
60225,119.18655,11.33695,78546,0,0
60226,119.18655,11.33945,78577,0,0
60227,119.18655,11.34195,78548,0,0
60228,119.18655,11.34445,78578,0,0
60229,119.18655,11.34695,78549,0,0
60230,119.18655,11.34945,78580,0,0
60231,119.18655,11.35195,78551,0,0
60232,119.18655,11.35445,78551,0,0
60233,119.18655,11.35695,78582,0,0
60234,119.18655,11.35945,78553,0,0
60235,119.18655,11.36195,78583,0,0
60236,119.18655,11.36445,78554,0,0
60237,119.18655,11.36695,78585,0,0
60238,119.18655,11.36945,78555,0,0
60239,119.18655,11.37195,78586,0,0
60240,119.18655,11.37445,78557,0,0
60241,119.18655,11.37695,78558,0,0
60242,119.18655,11.37945,78588,0,0
60243,119.18655,11.38195,78559,0,0
60244,119.18655,11.38445,78590,0,0
60245,119.18655,11.38695,78560,0,0
60246,119.18655,11.38945,78591,0,0
60247,119.18655,11.39195,78562,0,0
60248,119.18655,11.39445,78562,0,0
60249,119.18655,11.39695,78593,0,0
60250,119.18655,11.39945,78564,0,0
60251,119.18655,11.40195,78595,0,0
60252,119.18655,11.40445,78565,0,0
60253,119.18655,11.40695,78596,0,0
60254,119.18655,11.40945,78567,0,0
60255,119.18655,11.41195,78567,0,0
60256,119.18655,11.41445,78598,0,0
60257,119.18655,11.41695,78569,0,0
60258,119.18655,11.41945,78599,0,0
60259,119.18655,11.42195,78570,0,0
60260,119.18655,11.42445,78601,0,0
60261,119.18655,11.42695,78572,0,0
60262,119.18655,11.42945,78602,0,0
60263,119.18655,11.43195,78573,0,0
60264,119.18655,11.43445,78574,0,0
60265,119.18655,11.43695,78604,0,0
60266,119.18655,11.43945,78575,0,0
60267,119.18655,11.44195,78606,0,0
60268,119.18655,11.44445,78576,0,0
60269,119.18655,11.44695,78607,0,0
60270,119.18655,11.44945,78578,0,0
60271,119.18655,11.45195,78609,0,0
60272,119.18655,11.45445,78579,0,0
60273,119.18655,11.45695,78580,0,0
60274,119.18655,11.45945,78611,0,0
60275,119.18655,11.46195,78581,0,0
60276,119.18655,11.46445,78612,0,0
60277,119.18655,11.46695,78583,0,0
60278,119.18655,11.46945,78614,0,0
60279,119.18655,11.47195,78584,0,0
60280,119.18655,11.47445,78585,0,0
60281,119.18655,11.47695,78616,0,0
60282,119.18655,11.47945,78586,0,0
60283,119.18655,11.48195,78617,0,0
60284,119.18655,11.48445,78588,0,0
60285,119.18655,11.48695,78618,0,0
60286,119.18655,11.48945,78589,0,0
60287,119.18655,11.49195,78590,0,0
60288,119.18655,11.49445,78621,0,0
60289,119.18655,11.49695,78591,0,0
60290,119.18655,11.49945,78622,0,0
60291,119.18655,11.50195,78593,0,0
60292,119.18655,11.50445,78623,0,0
60293,119.18655,11.50695,78594,0,0
60294,119.18655,11.50945,78625,0,0
60295,119.18655,11.51195,78596,0,0
60296,119.18655,11.51445,78596,0,0
60297,119.18655,11.51695,78627,0,0
60298,119.18655,11.51945,78598,0,0
60299,119.18655,11.52195,78628,0,0
60300,119.18655,11.52445,78599,0,0
60301,119.18655,11.52695,78630,0,0
60302,119.18655,11.52945,78600,0,0
60303,119.18655,11.53195,78631,0,0
60304,119.18655,11.53445,78602,0,0
60305,119.18655,11.53695,78603,0,0
60306,119.18655,11.53945,78633,0,0
60307,119.18655,11.54195,78604,0,0
60308,119.18655,11.54445,78635,0,0
60309,119.18655,11.54695,78605,0,0
60310,119.18655,11.54945,78636,0,0
60311,119.18655,11.55195,78607,0,0
60312,119.18655,11.55445,78608,0,0
60313,119.18655,11.55695,78638,0,0
60314,119.18655,11.55945,78609,0,0
60315,119.18655,11.56195,78640,0,0
60316,119.18655,11.56445,78610,0,0
60317,119.18655,11.56695,78641,0,0
60318,119.18655,11.56945,78612,0,0
60319,119.18655,11.57195,78613,0,0
60320,119.18655,11.57445,78643,0,0
60321,119.18655,11.57695,78614,0,0
60322,119.18655,11.57945,78645,0,0
60323,119.18655,11.58195,78615,0,0
60324,119.18655,11.58445,78646,0,0
60325,119.18655,11.58695,78617,0,0
60326,119.18655,11.58945,78648,0,0
60327,119.18655,11.59195,78618,0,0
60328,119.18655,11.59445,78619,0,0
60329,119.18655,11.59695,78650,0,0
60330,119.18655,11.59945,78620,0,0
60331,119.18655,11.60195,78651,0,0
60332,119.18655,11.60445,78622,0,0
60333,119.18655,11.60695,78653,0,0
60334,119.18655,11.60945,78623,0,0
60335,119.18655,11.61195,78654,0,0
60336,119.18655,11.61445,78625,0,0
60648,119.18906,10.98195,78449,0,0
60649,119.18906,10.98445,78480,0,0
60650,119.18906,10.98695,78451,0,0
60651,119.18906,10.98945,78481,0,0
60652,119.18906,10.99195,78452,0,0
60653,119.18906,10.99445,78483,0,0
60654,119.18906,10.99695,78453,0,0
60655,119.18906,10.99945,78484,0,0
60656,119.18906,11.00195,78455,0,0
60657,119.18906,11.00445,78455,0,0
60658,119.18906,11.00695,78486,0,0
60659,119.18906,11.00945,78457,0,0
60660,119.18906,11.01195,78487,0,0
60661,119.18906,11.01445,78458,0,0
60662,119.18906,11.01695,78489,0,0
60663,119.18906,11.01945,78459,0,0
60664,119.18906,11.02195,78460,0,0
60665,119.18906,11.02445,78491,0,0
60666,119.18906,11.02695,78461,0,0
60667,119.18906,11.02945,78492,0,0
60668,119.18906,11.03195,78463,0,0
60669,119.18906,11.03445,78493,0,0
60670,119.18906,11.03695,78464,0,0
60671,119.18906,11.03945,78465,0,0
60672,119.18906,11.04195,78495,0,0
60673,119.18906,11.04445,78466,0,0
60674,119.18906,11.04695,78497,0,0
60675,119.18906,11.04945,78467,0,0
60676,119.18906,11.05195,78498,0,0
60677,119.18906,11.05445,78469,0,0
60678,119.18906,11.05695,78499,0,0
60679,119.18906,11.05945,78470,0,0
60680,119.18906,11.06195,78471,0,0
60681,119.18906,11.06445,78501,0,0
60682,119.18906,11.06695,78472,0,0
60683,119.18906,11.06945,78503,0,0
60684,119.18906,11.07195,78474,0,0
60685,119.18906,11.07445,78504,0,0
60686,119.18906,11.07695,78475,0,0
60687,119.18906,11.07945,78506,0,0
60688,119.18906,11.08195,78476,0,0
60689,119.18906,11.08445,78477,0,0
60690,119.18906,11.08695,78508,0,0
60691,119.18906,11.08945,78478,0,0
60692,119.18906,11.09195,78509,0,0
60693,119.18906,11.09445,78480,0,0
60694,119.18906,11.09695,78510,0,0
60695,119.18906,11.09945,78481,0,0
60696,119.18906,11.10195,78482,0,0
60697,119.18906,11.10445,78512,0,0
60698,119.18906,11.10695,78483,0,0
60699,119.18906,11.10945,78514,0,0
60700,119.18906,11.11195,78484,0,0
60701,119.18906,11.11445,78515,0,0
60702,119.18906,11.11695,78486,0,0
60703,119.18906,11.11945,78486,0,0
60704,119.18906,11.12195,78517,0,0
60705,119.18906,11.12445,78488,0,0
60706,119.18906,11.12695,78518,0,0
60707,119.18906,11.12945,78489,0,0
60708,119.18906,11.13195,78520,0,0
60709,119.18906,11.13445,78491,0,0
60710,119.18906,11.13695,78521,0,0
60711,119.18906,11.13945,78492,0,0
60712,119.18906,11.14195,78493,0,0
60713,119.18906,11.14445,78523,0,0
60714,119.18906,11.14695,78494,0,0
60715,119.18906,11.14945,78525,0,0
60716,119.18906,11.15195,78495,0,0
60717,119.18906,11.15445,78526,0,0
60718,119.18906,11.15695,78497,0,0
60719,119.18906,11.15945,78527,0,0
60720,119.18906,11.16195,78498,0,0
60721,119.18906,11.16445,78499,0,0
60722,119.18906,11.16695,78529,0,0
60723,119.18906,11.16945,78500,0,0
60724,119.18906,11.17195,78531,0,0
60725,119.18906,11.17445,78502,0,0
60726,119.18906,11.17695,78532,0,0
60727,119.18906,11.17945,78503,0,0
60728,119.18906,11.18195,78504,0,0
60729,119.18906,11.18445,78534,0,0
60730,119.18906,11.18695,78505,0,0
60731,119.18906,11.18945,78536,0,0
60732,119.18906,11.19195,78506,0,0
60733,119.18906,11.19445,78537,0,0
60734,119.18906,11.19695,78508,0,0
60735,119.18906,11.19945,78508,0,0
60736,119.18906,11.20195,78539,0,0
60737,119.18906,11.20445,78510,0,0
60738,119.18906,11.20695,78600,0,0
60739,119.18906,11.20945,78511,0,0
60740,119.18906,11.21195,78542,0,0
60741,119.18906,11.21445,78513,0,0
60742,119.18906,11.21695,78513,0,0
60743,119.18906,11.21945,78544,0,0
60744,119.18906,11.22195,78515,0,0
60745,119.18906,11.22445,78545,0,0
60746,119.18906,11.22695,78516,0,0
60747,119.18906,11.22945,78547,0,0
60748,119.18906,11.23195,78517,0,0
60749,119.18906,11.23445,78518,0,0
60750,119.18906,11.23695,78549,0,0
60751,119.18906,11.23945,78519,0,0
60752,119.18906,11.24195,78550,0,0
60753,119.18906,11.24445,78521,0,0
60754,119.18906,11.24695,78551,0,0
60755,119.18906,11.24945,78522,0,0
60756,119.18906,11.25195,78523,0,0
60757,119.18906,11.25445,78553,0,0
60758,119.18906,11.25695,78524,0,0
60759,119.18906,11.25945,78555,0,0
60760,119.18906,11.26195,78526,0,0
60761,119.18906,11.26445,78556,0,0
60762,119.18906,11.26695,78527,0,0
60763,119.18906,11.26945,78558,0,0
60764,119.18906,11.27195,78528,0,0
60765,119.18906,11.27445,78529,0,0
60766,119.18906,11.27695,78560,0,0
60767,119.18906,11.27945,78530,0,0
60768,119.18906,11.28195,78561,0,0
60769,119.18906,11.28445,78532,0,0
60770,119.18906,11.28695,78562,0,0
60771,119.18906,11.28945,78533,0,0
60772,119.18906,11.29195,78564,0,0
60773,119.18906,11.29445,78535,0,0
60774,119.18906,11.29695,78535,0,0
60775,119.18906,11.29945,78566,0,0
60776,119.18906,11.30195,78537,0,0
60777,119.18906,11.30445,78567,0,0
60778,119.18906,11.30695,78538,0,0
60779,119.18906,11.30945,78569,0,0
60780,119.18906,11.31195,78539,0,0
60781,119.18906,11.31445,78540,0,0
60782,119.18906,11.31695,78571,0,0
60783,119.18906,11.31945,78542,0,0
60784,119.18906,11.32195,78572,0,0
60785,119.18906,11.32445,78543,0,0
60786,119.18906,11.32695,78574,0,0
60787,119.18906,11.32945,78544,0,0
60788,119.18906,11.33195,78545,0,0
60789,119.18906,11.33445,78576,0,0
60790,119.18906,11.33695,78546,0,0
60791,119.18906,11.33945,78577,0,0
60792,119.18906,11.34195,78548,0,0
60793,119.18906,11.34445,78578,0,0
60794,119.18906,11.34695,78549,0,0
60795,119.18906,11.34945,78580,0,0
60796,119.18906,11.35195,78551,0,0
60797,119.18906,11.35445,78551,0,0
60798,119.18906,11.35695,78582,0,0
60799,119.18906,11.35945,78553,0,0
60800,119.18906,11.36195,78583,0,0
60801,119.18906,11.36445,78554,0,0
60802,119.18906,11.36695,78585,0,0
60803,119.18906,11.36945,78555,0,0
60804,119.18906,11.37195,78586,0,0
60805,119.18906,11.37445,78557,0,0
60806,119.18906,11.37695,78558,0,0
60807,119.18906,11.37945,78588,0,0
60808,119.18906,11.38195,78559,0,0
60809,119.18906,11.38445,78590,0,0
60810,119.18906,11.38695,78560,0,0
60811,119.18906,11.38945,78591,0,0
60812,119.18906,11.39195,78562,0,0
60813,119.18906,11.39445,78562,0,0
60814,119.18906,11.39695,78593,0,0
60815,119.18906,11.39945,78564,0,0
60816,119.18906,11.40195,78595,0,0
60817,119.18906,11.40445,78565,0,0
60818,119.18906,11.40695,78596,0,0
60819,119.18906,11.40945,78567,0,0
60820,119.18906,11.41195,78567,0,0
60821,119.18906,11.41445,78598,0,0
60822,119.18906,11.41695,78569,0,0
60823,119.18906,11.41945,78599,0,0
60824,119.18906,11.42195,78570,0,0
60825,119.18906,11.42445,78601,0,0
60826,119.18906,11.42695,78572,0,0
60827,119.18906,11.42945,78602,0,0
60828,119.18906,11.43195,78573,0,0
60829,119.18906,11.43445,78574,0,0
60830,119.18906,11.43695,78604,0,0
60831,119.18906,11.43945,78575,0,0
60832,119.18906,11.44195,78606,0,0
60833,119.18906,11.44445,78576,0,0
60834,119.18906,11.44695,78607,0,0
60835,119.18906,11.44945,78578,0,0
60836,119.18906,11.45195,78609,0,0
60837,119.18906,11.45445,78579,0,0
60838,119.18906,11.45695,78580,0,0
60839,119.18906,11.45945,78611,0,0
60840,119.18906,11.46195,78581,0,0
60841,119.18906,11.46445,78612,0,0
60842,119.18906,11.46695,78583,0,0
60843,119.18906,11.46945,78614,0,0
60844,119.18906,11.47195,78584,0,0
60845,119.18906,11.47445,78585,0,0
60846,119.18906,11.47695,78616,0,0
60847,119.18906,11.47945,78586,0,0
60848,119.18906,11.48195,78617,0,0
60849,119.18906,11.48445,78588,0,0
60850,119.18906,11.48695,78618,0,0
60851,119.18906,11.48945,78589,0,0
60852,119.18906,11.49195,78590,0,0
60853,119.18906,11.49445,78621,0,0
60854,119.18906,11.49695,78591,0,0
60855,119.18906,11.49945,78622,0,0
60856,119.18906,11.50195,78593,0,0
60857,119.18906,11.50445,78623,0,0
60858,119.18906,11.50695,78594,0,0
60859,119.18906,11.50945,78625,0,0
60860,119.18906,11.51195,78596,0,0
60861,119.18906,11.51445,78596,0,0
60862,119.18906,11.51695,78627,0,0
60863,119.18906,11.51945,78598,0,0
60864,119.18906,11.52195,78628,0,0
60865,119.18906,11.52445,78599,0,0
60866,119.18906,11.52695,78630,0,0
60867,119.18906,11.52945,78600,0,0
60868,119.18906,11.53195,78631,0,0
60869,119.18906,11.53445,78602,0,0
60870,119.18906,11.53695,78603,0,0
60871,119.18906,11.53945,78633,0,0
60872,119.18906,11.54195,78604,0,0
60873,119.18906,11.54445,78635,0,0
60874,119.18906,11.54695,78605,0,0
60875,119.18906,11.54945,78636,0,0
60876,119.18906,11.55195,78607,0,0
60877,119.18906,11.55445,78608,0,0
60878,119.18906,11.55695,78638,0,0
60879,119.18906,11.55945,78609,0,0
60880,119.18906,11.56195,78640,0,0
60881,119.18906,11.56445,78610,0,0
60882,119.18906,11.56695,78641,0,0
60883,119.18906,11.56945,78612,0,0
60884,119.18906,11.57195,78613,0,0
60885,119.18906,11.57445,78643,0,0
60886,119.18906,11.57695,78614,0,0
60887,119.18906,11.57945,78645,0,0
60888,119.18906,11.58195,78615,0,0
60889,119.18906,11.58445,78646,0,0
60890,119.18906,11.58695,78617,0,0
60891,119.18906,11.58945,78648,0,0
60892,119.18906,11.59195,78618,0,0
60893,119.18906,11.59445,78619,0,0
60894,119.18906,11.59695,78650,0,0
60895,119.18906,11.59945,78620,0,0
60896,119.18906,11.60195,78651,0,0
60897,119.18906,11.60445,78622,0,0
60898,119.18906,11.60695,78653,0,0
60899,119.18906,11.60945,78623,0,0
60900,119.18906,11.61195,78654,0,0
60901,119.18906,11.61445,78625,0,0
61213,119.19156,10.98195,78449,0,0
61214,119.19156,10.98445,78480,0,0
61215,119.19156,10.98695,78451,0,0
61216,119.19156,10.98945,78481,0,0
61217,119.19156,10.99195,78452,0,0
61218,119.19156,10.99445,78483,0,0
61219,119.19156,10.99695,78453,0,0
61220,119.19156,10.99945,78484,0,0
61221,119.19156,11.00195,78455,0,0
61222,119.19156,11.00445,78455,0,0
61223,119.19156,11.00695,78486,0,0
61224,119.19156,11.00945,78457,0,0
61225,119.19156,11.01195,78487,0,0
61226,119.19156,11.01445,78458,0,0
61227,119.19156,11.01695,78489,0,0
61228,119.19156,11.01945,78459,0,0
61229,119.19156,11.02195,78460,0,0
61230,119.19156,11.02445,78491,0,0
61231,119.19156,11.02695,78461,0,0
61232,119.19156,11.02945,78492,0,0
61233,119.19156,11.03195,78463,0,0
61234,119.19156,11.03445,78493,0,0
61235,119.19156,11.03695,78464,0,0
61236,119.19156,11.03945,78465,0,0
61237,119.19156,11.04195,78495,0,0
61238,119.19156,11.04445,78466,0,0
61239,119.19156,11.04695,78497,0,0
61240,119.19156,11.04945,78467,0,0
61241,119.19156,11.05195,78498,0,0
61242,119.19156,11.05445,78469,0,0
61243,119.19156,11.05695,78499,0,0
61244,119.19156,11.05945,78470,0,0
61245,119.19156,11.06195,78471,0,0
61246,119.19156,11.06445,78501,0,0
61247,119.19156,11.06695,78472,0,0
61248,119.19156,11.06945,78503,0,0
61249,119.19156,11.07195,78474,0,0
61250,119.19156,11.07445,78504,0,0
61251,119.19156,11.07695,78475,0,0
61252,119.19156,11.07945,78506,0,0
61253,119.19156,11.08195,78476,0,0
61254,119.19156,11.08445,78477,0,0
61255,119.19156,11.08695,78508,0,0
61256,119.19156,11.08945,78478,0,0
61257,119.19156,11.09195,78509,0,0
61258,119.19156,11.09445,78480,0,0
61259,119.19156,11.09695,78510,0,0
61260,119.19156,11.09945,78481,0,0
61261,119.19156,11.10195,78482,0,0
61262,119.19156,11.10445,78512,0,0
61263,119.19156,11.10695,78483,0,0
61264,119.19156,11.10945,78514,0,0
61265,119.19156,11.11195,78484,0,0
61266,119.19156,11.11445,78515,0,0
61267,119.19156,11.11695,78486,0,0
61268,119.19156,11.11945,78486,0,0
61269,119.19156,11.12195,78517,0,0
61270,119.19156,11.12445,78488,0,0
61271,119.19156,11.12695,78518,0,0
61272,119.19156,11.12945,78489,0,0
61273,119.19156,11.13195,78520,0,0
61274,119.19156,11.13445,78491,0,0
61275,119.19156,11.13695,78521,0,0
61276,119.19156,11.13945,78492,0,0
61277,119.19156,11.14195,78493,0,0
61278,119.19156,11.14445,78523,0,0
61279,119.19156,11.14695,78494,0,0
61280,119.19156,11.14945,78525,0,0
61281,119.19156,11.15195,78495,0,0
61282,119.19156,11.15445,78526,0,0
61283,119.19156,11.15695,78497,0,0
61284,119.19156,11.15945,78527,0,0
61285,119.19156,11.16195,78498,0,0
61286,119.19156,11.16445,78499,0,0
61287,119.19156,11.16695,78529,0,0
61288,119.19156,11.16945,78500,0,0
61289,119.19156,11.17195,78531,0,0
61290,119.19156,11.17445,78502,0,0
61291,119.19156,11.17695,78532,0,0
61292,119.19156,11.17945,78503,0,0
61293,119.19156,11.18195,78504,0,0
61294,119.19156,11.18445,78534,0,0
61295,119.19156,11.18695,78505,0,0
61296,119.19156,11.18945,78536,0,0
61297,119.19156,11.19195,78506,0,0
61298,119.19156,11.19445,78537,0,0
61299,119.19156,11.19695,78508,0,0
61300,119.19156,11.19945,78508,0,0
61301,119.19156,11.20195,78539,0,0
61302,119.19156,11.20445,78510,0,0
61303,119.19156,11.20695,78600,0,0
61304,119.19156,11.20945,78511,0,0
61305,119.19156,11.21195,78542,0,0
61306,119.19156,11.21445,78513,0,0
61307,119.19156,11.21695,78513,0,0
61308,119.19156,11.21945,78544,0,0
61309,119.19156,11.22195,78515,0,0
61310,119.19156,11.22445,78545,0,0
61311,119.19156,11.22695,78516,0,0
61312,119.19156,11.22945,78547,0,0
61313,119.19156,11.23195,78517,0,0
61314,119.19156,11.23445,78518,0,0
61315,119.19156,11.23695,78549,0,0
61316,119.19156,11.23945,78519,0,0
61317,119.19156,11.24195,78550,0,0
61318,119.19156,11.24445,78521,0,0
61319,119.19156,11.24695,78551,0,0
61320,119.19156,11.24945,78522,0,0
61321,119.19156,11.25195,78523,0,0
61322,119.19156,11.25445,78553,0,0
61323,119.19156,11.25695,78524,0,0
61324,119.19156,11.25945,78555,0,0
61325,119.19156,11.26195,78526,0,0
61326,119.19156,11.26445,78556,0,0
61327,119.19156,11.26695,78527,0,0
61328,119.19156,11.26945,78558,0,0
61329,119.19156,11.27195,78528,0,0
